Title-Code,Title Name,Owner Name,State,Publication City/District
BIHHIN01876,PATLIPUTRA TIMES,NEERAJ NEWSPAPERS ASSOCIATION PVT LTD,BIH,PATNA
BIHENG00569,PATNA TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",BIH,PATNA
BIHHIN01017,JAGRITI TIMES,SANJAY KUMAR SINGH,BIH,PATNA
BIHENG00532,HINDUSTAN TIMES,HT MEDIA LTD,BIH,PATNA
BIHENG00637,THE ECONOMIC TIMES,"BENNETT, COLEMAN & CO.LTD",BIH,PATNA
BIHHIN04863,NAVBHARAT TIMES,"BENNETT, COLEMAN & CO.LTD",BIH,PATNA
BIHHIN04198,PATLIPUTRA TIMES,NEERAJ NEWSPAPER (P) LTD.,BIH,PATNA
BIHENG00161,THE LABOUR TIMES,DHIRENDRA NATH VERMA,BIH,PATNA
BIHENG00393,UNIVERSITY TIMES,DHIRENDRA NATH VERMA,BIH,PATNA
BIHHIN03495,KAPURI TIMES,SADANAND PARSHAD,BIH,PATNA
BIHHIN04282,ASIAN TIMES,JEBA TASLIM,BIH,PATNA
BIHBIL00328,HEALTH & ENVIRONMENT TIMES,RAJESH KUMAR SINHA,BIH,PATNA
BIHHIN05152,SUNAMI TIMES,SEEMA DEVI,BIH,PATNA
BIHBIL00332,THE MEDIA TIMES,ANITA JHA,BIH,PATNA
BIHHIN11735,JAN PRAHARI TIMES,SHYAM NATH SINGH,BIH,PATNA
BIHHIN05003,GHATNA CHAKRA TIMES,SHASHI KIRAN,BIH,PATNA
BIHHIN05219,TIMES TO TIMES,MANOJ KUMAR,BIH,PATNA
BIHBIL00319,KEWAL SACH TIMES,BRAJESH MISHRA,BIH,PATNA
BIHENG00575,SUNDAY HINDUSTAN TIMES,HT MEDIA LTD,BIH,PATNA
BIHENG00638,THE ECONOMIC TIMES MAGAZINE,"BENNETT, COLEMAN & CO.LTD",BIH,PATNA
BIHHIN00188,ANURADHA TIMES,VINOD PRASAD SINGH,BIH,PATNA
BIHHIN01887,PATNA TIMES,PATNA TIMES PUBLICATION (P) LTD.,BIH,PATNA
BIHHIN01425,MADHUYOG TIMES,SHRI YOGENDRA SHAH,BIH,PATNA
BIHENG00642,THE ECONOMIC TIMES ON SATURDAY,"BENNETT, COLEMAN & CO.LTD",BIH,PATNA
BIHURD00394,SECULAR TIMES,MOHD REHAN,BIH,PATNA
BIHHIN04113,JAGRITI TIMES,SANJAY KUMAR SINGH,BIH,PATNA
BIHHIN02665,TRILOK TIMES,SHASHI KANT,BIH,PATNA
BIHHIN02671,THRISHNA TIMES,DEEPA GUPTA,BIH,PATNA
BIHHIN02841,YODHA TIMES,MUNNA SINGH,BIH,PATNA
BIHENG00482,THE SUNDAY TIMES OF INDIA,BENNETT COLEMAN & COMPANY LIMITED,BIH,PATNA
BIHHIN04106,DAVANTI TIMES,SARITA KUMARI,BIH,PATNA
BIHHIN00867,GHANSHYAMPUR TIMES,KISHORI PRASAD SINGH,BIH,PATNA
BIHHIN01445,MAHABIR BIHAR TIMES,GANESH PRASAD,BIH,PATNA
BIHHIN02054,RAJAPUR TIMES,RAKESH KUMAR,BIH,PATNA
BIHHIN02443,SORABH SUNNY TIMES,SANTOSH KUMAR,BIH,PATNA
BIHHIN02817,VIVARAN TIMES,ARUN KUMAR SINGH,BIH,PATNA
BIHENG00595,FINANCIAL TIMES OF INDIA,M\S TIMES PUBLISHING HOUSE LTD,BIH,PATNA
BIHHIN05410,SAMKALEEN DINMAAN TIMES,MIRZA ASAD BAIG,BIH,PATNA
BIHHIN02933,BANTI DEEP MALA TIMES,MALA KUMARI,BIH,PATNA
BIHHIN02192,SUNIL TIMES,SUNIL KUMAR,BIH,PATNA
BIHHIN01599,MOHAN TIMES,AMRESH CHOUDHARY,BIH,PATNA
BIHHIN00908,HAFIZ TIMES,HAFIJURAHMAN,BIH,PATNA
BIHURD00662,NAUJAWAN TIMES,SYED FASIHUDDIN,BIH,PATNA
BIHENG00494,CAREER & COMPETITION TIMES,"BENNETT, COLEMAN & CO.LTD",BIH,PATNA
BIHURD00083,BIHAR YOUNG TIMES,REHANA KHATOON,BIH,PATNA
BIHURD00667,AZIMABAD TIMES,Z A NOMANI & SYED MOHD ASIF,BIH,PATNA
BIHHIN04663,RAXAUL TIMES,UMASHANKAR ANUJ,BIH,PURBA CHAMPARAN
BIHHIN04260,UTTAR BIHAR TIMES,ABINASH CHANDRA VERMA,BIH,PURBA CHAMPARAN/ MOTIHARI
BIHHIN04987,JAGRITI TIMES,SANJAY KUMAR SINGH,BIH,PURNIA
BIHHIN11911,DEHRI TIMES,IRFAN QURAISHI,BIH,ROHTAS
BIHBIL02448,KADAK VIHAR TIMES,DEEPAK KUMAR RAI,BIH,ROHTAS
BIHHIN11946,SASARAM TIMES,SATYAM PATEL,BIH,ROHTAS
BIHHIN05132,SANDHYA SHERSHAH TIMES,DHRUB BIHARI AGARWAL,BIH,ROHTAS
BIHHIN02088,RANJANA TIMES,RANJANA SINGH,BIH,SAHARSA
BIHHIN01292,KOSI TIMES,SHAMBHULAL AGARWAL,BIH,SAHARSA
BIHHIN02325,SAMASTIPUR TIMES,VISHWANATH PRASAD SINGH,BIH,SAMASTIPUR
BIHHIN04406,KIRANJAY TIMES,AJAY KUMAR SINHA,BIH,SAMASTIPUR
BIHHIN02407,SARAISA TIMES,NAGENDRA NATH CHOWDHARY,BIH,SAMASTIPUR
BIHHIN03725,SERAI KI TIMES,KRISHAN LAL KATHURIA,BIH,SAMASTIPUR
BIHHIN04144,JHANJHAT TIMES,R.K.ROY,BIH,SAMASTIPUR
BIHHIN03571,DEV NANDAN NUTAN TIMES,DEVNANDAN RAI,BIH,SAMASTIPUR
BIHHIN04147,JIRADEI TIMES,VISHWAS KISHORE,BIH,SARAN
BIHHIN02939,JIRA DEI TIMES,VISHWAS KISHOR,BIH,SARAN
BIHHIN01845,PARSA TIMES,KUMAR ANAND BIHARI PRASAD,BIH,SARAN
BIHHIN01074,JANKI TIMES,HARINARAYAN PRASAD,BIH,SITAMARHI
BIHHIN04251,SATYA PRAN TIMES,BHOLE RAMAN DIWAKAR,BIH,SITAMARHI
BIHURD00033,ALIGANJ TIMES,SHAMSHAD ALI KHAN YAQUBI,BIH,SIWAN
BIHURD00592,SIWAN TIMES,SYED ARIF HASNAIN,BIH,SIWAN
BIHHIN00899,GORAUL TIMES,RAM NATH VIDROHI,BIH,VAISHALI
BIHHIN04162,LICHHAVI TIMES,A.H. NOMANI,BIH,VAISHALI
CHAENG01153,TOBACCO FREE TIMES,DR SONU GOEL,CHA,CHANDIGARH
CHAENG01023,THE TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",CHA,CHANDIGARH
CHAENG01135,CHANDIGARH TIMES OF INDIA,BENNETT COLEMAN AND CO LTD,CHA,CHANDIGARH
CHAENG00960,HINDUSTAN TIMES,HT MEDIA LTD,CHA,CHANDIGARH
CHAENG01063,SUPPLEMENT TO THE HINDUSTAN TIMES,DEVDAS GANDHI,CHA,CHANDIGARH
CHAENG01055,LUDHIANA TIMES OF INDIA,BENNETT COLEMAN AND CO LTD,CHA,CHANDIGARH
CHAENG01008,THE GROTAL TIMES,ANURADHA BAKSHI,CHA,CHANDIGARH
CHAENG01134,E TIMES,BENNETT COLEMAN AND CO LTD,CHA,CHANDIGARH
CHAHIN00386,SAAMNA TIMES,SHIV DARSHAN PRAKASHAN,CHA,CHANDIGARH
CHAENG00879,THE ECONOMIC TIMES,"BENNETT, COLEMAN & CO.LTD",CHA,CHANDIGARH
CHAHIN00388,DAINIK SAVERA TIMES,SHITAL KUMAR VIJ,CHA,CHANDIGARH
CHAENG01090,CRIMINAL LAW TIMES,M. SURI,CHA,CHANDIGARH
CHAHIN00175,NUPUR TIMES,VEENA DHHINGRA,CHA,CHANDIGARH
CHAHIN00303,SUNNY TIMES,DALJIT SINGH,CHA,CHANDIGARH
CHAENG00354,LAHORE LAW TIMES,VINOD KUMAR SURI,CHA,CHANDIGARH
CHABIL00079,ALLAHABAD LAW TIMES,BINOD KUMAR SURI,CHA,CHANDIGARH
CHAENG00606,THE MISSILE TIMES,PARMESHWARI DEVI,CHA,CHANDIGARH
CHAHIN00436,SATLVI EDUCATIONAL TIMES,PRITAM SINGH,CHA,CHANDIGARH
CHAENG00564,FITNESS TIMES,RAMA HEALTH CARE LTD,CHA,CHANDIGARH
CHAMUL00171,THE WRITE TIMES,RAJNI KHORANA,CHA,CHANDIGARH
CHAENG01022,SUNDAY TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",CHA,CHANDIGARH
CHAENG00878,THE ECONOMIC TIMES ON SUNDAY,"BENNETT, COLEMAN & CO.LTD",CHA,CHANDIGARH
CHAENG00847,THE ECONOMIC TIMES ON SATURDAY,"BENNETT, COLEMAN & CO.LTD",CHA,CHANDIGARH
CHAENG00970,MY TIMES OF SHIMLA,"BENNETT, COLEMAN & CO.LTD",CHA,CHANDIGARH
CHAENG01036,THE ECONOMIC TIMES MAGAZINE,"BENNETT, COLEMAN & CO.LTD",CHA,CHANDIGARH
CHAENG00054,CHANDIGARH TIMES WEEKLY,C.L.CHAUDHARY,CHA,CHANDIGARH
CHAENG00211,INTERNATIONAL TIMES,T C MITTAL,CHA,CHANDIGARH
CHAHIN00031,CHANDIGARH TIMES,C.L.CHAUDHARY,CHA,CHANDIGARH
CHAHIN00353,TRANSPORT TIMES,MOHINDER SINGH WALIA,CHA,CHANDIGARH
CHAENG00969,MY TIMES OF JALANDHAR,"BENNETT, COLEMAN & CO.LTD",CHA,CHANDIGARH
CHAHIN00310,CHANDIGARH BREAKING TIMES,RAJU KASHYAP,CHA,CHANDIGARH
CHAURD00015,LOCAL TIMES,BALJIT SINGH SOKHI,CHA,CHANDIGARH
CHAENG00961,SUNDAY HINDUSTAN TIMES,HT MEDIA LTD,CHA,CHANDIGARH
CHAENG00968,MY TIMES OF SRINAGAR,"BENNETT, COLEMAN & CO.LTD",CHA,CHANDIGARH
CHHHIN16795,MID INDIA TIMES,AJRA NIYAJI,CHH,BASTAR
CHHHIN16690,VATAN INDIA TIMES,RANJEET BAKHSHISH,CHH,BASTAR
CHHHIN16715,GOLD TIMES,DILIP KUMAR ANVANI,CHH,BASTAR
CHHHIN03321,KUMITE TIMES,SARJEET SINGH BAKSHI,CHH,BASTER
CHHHIN03380,BASTAR TIMES,KAMINI SHRIWASTAV,CHH,BASTER
CHHHIN17480,BEMETARA TIMES,SUFAL DAS MANIKPURI,CHH,BEMETARA
CHHHIN00290,EVENING TIMES,NATHMAL SHARMA,CHH,BILASPUR
CHHHIN15479,BPN TIMES,B.S. BAGHEL,CHH,BILASPUR
CHHHIN16900,SWARN KALA TIMES,NAND KISHOR SONI,CHH,BILASPUR
CHHHIN17529,FIRSTMAN TIMES,FIRSTMAN EDUCATION PRIVATE LIMITED,CHH,BILASPUR
CHHHIN16767,UTSAV TIMES,SHARAD DUBEY,CHH,BILASPUR
CHHHIN02551,NYAYDHANI TIMES,VIJAY KUMAR THAKUR,CHH,BILASPUR
CHHHIN16616,HARELI TIMES,BALDEV SINGH,CHH,BILASPUR
CHHHIN16446,CENTRAL TIMES,KRISHNA MURTI TAH,CHH,BILASPUR
CHHHIN02527,MASTURI TIMES,SUNITA MISHRA,CHH,BILASPUR
CHHENG00402,SCANNER TIMES,SUSHMITA BHATTACHARJEE,CHH,BILASPUR
CHHHIN16651,BILASPUR VIKAS TIMES,MOTU MAL BHEEMNANI,CHH,BILASPUR
CHHHIN16467,BILASPUR TIMES,B. R. YADAV,CHH,BILASPUR
CHHHIN16502,HASDEO TIMES,KRISHNA KUM. SHARMA,CHH,BILASPUR
CHHHIN16677,NAV DURGA SHAKTI TIMES,ASAN DAS HINDUJA,CHH,BILASPUR
CHHHIN16716,M P DELUXE TIMES,RASHMI GUPTA,CHH,DHAMTARI
CHHBIL00994,INDRA DHANUSH TIMES,TIRATH RAJ FUTAN,CHH,DHAMTARI
CHHHIN01596,DHAMTARI TIMES,T.D.SINHA,CHH,DHAMTARI
CHHBIL00887,POORAB TIMES,MADHUR CHITLANGIA,CHH,DURG
CHHHIN16996,JANTA TIMES TODAY,MANNA SEN,CHH,DURG
CHHHIN16680,BHILAI TIMES,DEVI DAS,CHH,DURG
CHHHIN16506,CHANDRA TIMES,ARVIND KUMAR JHA,CHH,DURG
CHHHIN00398,JANSAGAR TIMES,ANANT GIRI,CHH,DURG
CHHHIN17084,GARIABAND TIMES,RITESH YADAV,CHH,GARIABAND
CHHHIN17608,PAMGARH TIMES,UDAY HARBANSH,CHH,JAJGIR-CHAMPA
CHHHIN16163,JANJGIR TIMES,SHANKER LAL AGRAWAL,CHH,JANJGIR-CHAMPA
CHHHIN03405,SHATABDI TIMES,DURGESH SINGH RAJPUT,CHH,KABIRDHAM
CHHENG00430,CHHATTISGARH SCHOOL TIMES,ANU THOMAS,CHH,KOBRA
CHHHIN16586,KORBA BALCO TIMES,PREM CHAND JAIN,CHH,KORBA
CHHHIN16545,BANGO TIMES,VIJAY KUMAR SHARMA,CHH,KORBA
CHHHIN01390,KUTGHORA TIMES,SANDEEP CHOUBEY,CHH,KORBA
CHHHIN16985,MAKSAD TIMES,MANOJ KUMAR SINGH,CHH,KORIYA
CHHHIN00332,VASHISHT TIMES,VAIDYA RAMESH CHANDR,CHH,KORIYA(CHH)
CHHHIN17428,SACH TIMES,RAVINDRA SINGH NAVRANG,CHH,MAHASAMUND
CHHHIN01627,TIMES OF SIRPUR,DALER SINGH CHAWLA,CHH,MAHASAMUND
CHHHIN17285,MAHASAMUND TIMES,RAVINDRA KUMAR VIDANI,CHH,MAHASAMUND
CHHHIN16123,MUNGELI TIMES,MADHU SHUKLA,CHH,MUNGELI
CHHHIN17045,SARANGARH TIMES,AMITESH KESHARWANI,CHH,RAIGARH
CHHHIN03232,ISPAT TIMES,NAVNEET JAGATRAMKA,CHH,RAIGARH
CHHHIN16636,NAVRATAN TIMES,CHETRAM NAMDEV,CHH,RAIGARH
CHHHIN00239,TIMES CHANNEL,NEERAJ PATEL,CHH,RAIGARH
CHHHIN16447,RAIGARH TIMES,MANOHAR PRASAD MISHRA,CHH,RAIGARH
CHHHIN02203,SINDH TIMES,ANIL KUMAR AHUJA,CHH,RAIGARH
CHHHIN17550,JANBANDHU TIMES,MOHAMMAD HUSAIN,CHH,RAIGARH
CHHHIN16663,SANDESH BANDHU TIMES,DEVENDRA SINGH SIBBAL,CHH,RAIPUR
CHHHIN16705,KALL RATRI TIMES,SARITA PRINTERS AND PUBLISHERS,CHH,RAIPUR
CHHHIN02129,LOK BHARAT TIMES,AZAM KHAN,CHH,RAIPUR
CHHHIN17454,DHANANJAY TIMES,MANOJ SINGH THAKUR,CHH,RAIPUR
CHHHIN17429,SACH TIMES,RAVINDRA SINGH NAVRANG,CHH,RAIPUR
CHHHIN15959,JALAJ TIMES,MAMTA YADAV,CHH,RAIPUR
CHHHIN16036,SAAMNA TIMES,SHIV DARSHAN PRAKASHAN,CHH,RAIPUR
CHHBIL00908,POORAB TIMES,MADHUR CHITLANGIA,CHH,RAIPUR
CHHENG00435,THE TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",CHH,RAIPUR
CHHHIN02438,EVENING TIMES,NATHMAL SHARMA,CHH,RAIPUR
CHHHIN03105,BPN TIMES,B.S. BAGHEL,CHH,RAIPUR
CHHHIN16563,RATANGARH TIMES,DEEPA DOORWAR,CHH,RAIPUR
CHHENG00394,CHOICE TIMES,SANJEEV KUMAR MISHRA,CHH,RAIPUR
CHHHIN15604,DESH BHAKT TIMES,K. SATYANARAYANA,CHH,RAIPUR
CHHHIN02785,CHOICE TIMES,SANJEEV KUMAR MISHRA,CHH,RAIPUR
CHHHIN01915,ISPAT TIMES,NAVNEET JAGATRAMKA,CHH,RAIPUR
CHHBIL01078,SHRI RAWATPURA TIMES,OM PRAKASH TRIPATHI,CHH,RAIPUR
CHHHIN03122,DABANG TIMES,ABDUL HAMEED,CHH,RAIPUR
CHHHIN17096,NISHAD TIMES,RITU KEWAT,CHH,RAIPUR
CHHHIN17415,NITYA NAMAN TIMES,NITIN KUMAR GUPTA,CHH,RAIPUR
CHHHIN16329,CLIPPER TIMES,BINDU AJITH,CHH,RAIPUR
CHHHIN02726,SUFI TIMES,SMT.FARJANA BEGUM,CHH,RAIPUR
CHHHIN17455,GATI TIMES,YOGESH MALVIYA,CHH,RAIPUR
CHHHIN16278,RAJIM TIMES,TUKARAM KANSARI,CHH,RAIPUR
CHHHIN02985,DASHMAT TIMES,MUKESH KUMAR CHELAK,CHH,RAIPUR
CHHHIN03026,APALAK TIMES,PRADEEP SAHU,CHH,RAIPUR
CHHHIN15713,MITAN POLICE TIMES,PRATIBHA SRIVASTAVA,CHH,RAIPUR
CHHHIN17301,PAWAN PUTRA TIMES,VASANT VEER UPADHYAY,CHH,RAIPUR
CHHHIN16792,PARYAWARAN-URJA TIMES,INDUS TECHNICAL & FINANCIAL CONSULTANT LTD.,CHH,RAIPUR
CHHHIN17687,GIRIBAL TIMES,VIRENDRA JOSHI,CHH,RAIPUR
CHHHIN15945,NAV AABHA TIMES,MURARI JHA,CHH,RAIPUR
CHHHIN03002,NAVLAY TIMES,VIKRAM KUMAR,CHH,RAIPUR
CHHHIN15630,HERO TIMES,SANTOSH KUMAR HARIBYASHI,CHH,RAIPUR
CHHHIN15650,PROMPT TIMES,SATYA DEV TIWARI,CHH,RAIPUR
CHHHIN02592,SHRI SAINATH TIMES,PRAM KUMAR SONI,CHH,RAIPUR
CHHENG00437,RAIPUR TIMES,"BENNETT, COLEMAN & CO.LTD",CHH,RAIPUR
CHHHIN03170,AKBAR TIMES,SMTI. IRAM HASAN,CHH,RAIPUR
CHHENG00436,SUNDAY TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",CHH,RAIPUR
CHHHIN16498,SOCIALIST TIMES,ZAFAR RAUFI,CHH,RAIPUR
CHHHIN16884,SANGWARI TIMES,FARIDA KHAN,CHH,RAIPUR
CHHHIN16959,TILDA TIMES,DEVENDRA SHARMA,CHH,RAIPUR
CHHHIN16540,NANDGAON TIMES,RANOOLAL JHABAK,CHH,RAJNANDGAON
CHHHIN16308,GAYAGWAL TIMES,RAJU LAL SINHA,CHH,RAJNANDGAON
CHHHIN16140,NANDANWAR TIMES,TULARAM NANDANWAR,CHH,RAJNANDGAON
CHHHIN03127,DIVINE TIMES,NARENDRA KUMAR SAHU,CHH,RAJNANDGAON
CHHHIN15626,VIKUR TIMES,PRAVEEN YADAV,CHH,RAJNANDGAON
CHHHIN17191,DHANESHWARI TIMES,LOKESH KUMAR SAHU,CHH,RAJNANDGAON
CHHHIN15552,VEERTA TIMES,AARTI NAMDEV,CHH,RAJNANDGAON
CHHHIN15550,PRATIDIN TIMES,MEENA NAMDEV,CHH,RAJNANDGAON
CHHHIN15551,KHUSHNUMA TIMES,SHANTI NAMDEV,CHH,RAJNANDGAON
CHHHIN15554,BUDGET TIMES,DINESH NAMDEV,CHH,RAJNANDGAON
CHHHIN16004,ANUMODAN TIMES,NAYEEM AHMAD QURESHI,CHH,RAJNANDGAON
CHHHIN02661,TENSION TIMES,B.R. SINHA,CHH,RAJNANDGAON
CHHHIN15549,PRABANDHAN TIMES,SANJAY NAMDEV,CHH,RAJNANDGAON
CHHHIN16516,CHAUBEY TIMES,SHAMBHUNATH CHAUBEY,CHH,RAJNANDGAON
CHHHIN01612,CHAMUNDA TIMES,RAJIV LOCHAN MISHRA,CHH,RAJNANDGAON
CHHHIN17078,BHARREGAON SURGI TIMES,REKHA LAL SAHU,CHH,RAJNANDGAON
CHHHIN00448,CHHATTISGARH TIMES,KARTAR SINGH KANJVAN,CHH,RAJNANDGAON
CHHHIN16731,DIN DARSHAN TIMES,SUSHIL KUMAR SHARMA,CHH,RAJNANDGAON
CHHHIN03180,NAMDEV TIMES,DINESH NAMDEV,CHH,RAJNANDGAON
CHHHIN01692,NEOTECH TIMES,NEOTECH TECHNICAL AND MANAGEMENT COLLEGE,CHH,SARGUJA
CHHHIN00396,RIHAND TIMES,TRILOK KAPOOR KASHWAHA,CHH,SURGUJA
CHHHIN16456,SURGUJA TIMES,DARSHAN SINGH,CHH,SURGUJA
CHHHIN15614,AMBIKA FRONT TIMES,TARUN KUMAR,CHH,SURGUJA
CHHHIN15321,AMBIKA TIMES,AMRESH MISHRA,CHH,SURGUJA
DDENG00004,AROUND THE TIMES,ASHOK BEDI,DD,DAMAN
DDENG00014,SUSHILA TIMES,RAJENDRA DINIKAR CHAUDHARY,DD,DAMAN
DDHIN00001,SAVERA INDIA TIMES,NARESH AGARWAL,DD,DAMAN
DDBIL00001,DAMAN TIMES,R P THAKUR,DD,DAMAN
DDGUJ00012,NAVBHARAT TIMES,MANOJKUMAR BAPUBHAI SHINDE,DD,DAMAN & DIU
DNHGUJ00005,DAMAN GANGA TIMES,SHEETAL PUBLICATION,DD,SILVASSA
DNHHIN00026,SAAMNA TIMES,SHIV DARSHAN PRAKASHAN,DD,SILVASSA
DNHENG00004,THE TERRITORY TIMES,RIDDHI SIDDHI PUBLICATIONS,DD,SILVASSA
DNHBIL00003,LUHARI TIMES,LALIT B. PATEL,DD,SILVASSA
DNHHIN00001,THE TERRITORY TIMES,RIDDHI SIDDHI PUBLICATIONS,DD,SILVASSA
DELHIN15883,KUTAB TIMES,,DEL,
DELHIN13722,ATRI TIMES,RAMNIWAS,DEL,DEHI
DELHIN27255,TRANSYAMUNA TIMES,AMARWATI,DEL,DEHLI
DELENG18235,HINDUSTAN TIMES WEDDING BELLS,HT MEDIA LTD,DEL,DELHI
DELENG17652,THE TIMES OF INDIA HIGHER EDUCATION,"BENNETT, COLEMAN & CO.LTD",DEL,DELHI
DELENG17997,HINDUSTAN TIMES KIDS PLAY,HT MEDIA LTD,DEL,DELHI
DELHIN15861,NAVBHARAT TIMES ANNUAL,"BENNETT, COLEMAN & CO. LTD.",DEL,DELHI
DELHIN11781,NIKITA TIMES,SUNNY JAIN,DEL,DELHI
DELHIN09049,PRIYANKA TIMES,MR J NAVEEN,DEL,DELHI
DELENG03132,INTER CARD TIMES,D. D. M. C. INTER CARDS (P) LTD.,DEL,DELHI
DELENG17041,THE TIMES OF AFRICA,KIRIT SOBTI,DEL,DELHI
DELENG13263,MALL TIMES,PRANAV ANSAL,DEL,DELHI
DELENG08826,COMING TIMES,BHARPUR SINGH BALBIR,DEL,DELHI
DELHIN09558,NAUJAWANE PAWAN SAHNI TIMES,PRAVESH SAHNI,DEL,DELHI
DELBIL04564,GOSWAMI JYOTISH TIMES,BENI MADHAV GOSWAMI,DEL,DELHI
DELHIN08630,RASHTRA HINDUSATTA TIMES,RAMPAL SINGH,DEL,DELHI
DELENG09075,TAC MARRIAGE TIMES,TARGET AUDIENCE COMMUNICATION PVT LTD,DEL,DELHI
DELHIN11138,MODELLING AND FASHION TIMES,SANJEEV KUMAR GUPTA,DEL,DELHI
DELENG11112,DERMATOLOGY TIMES,SKIN INSTITUTE & PUBLIC SERVICE CHARITABLE TRUST,DEL,DELHI
DELENG02779,IMAGE TIMES,IMAGE FILM SOCIETY,DEL,DELHI
DELENG04812,PRINTING TIMES,V.N CHHABRA,DEL,DELHI
DELBIL03957,HUMMING TIMES,V.R.NAGPAL,DEL,DELHI
DELHIN09635,SANDHYA TIMES,"BENNETT, COLEMAN & CO. LTD.",DEL,DELHI
DELENG19860,THE CITIZEN TIMES,DHARAMVIR,DEL,DELHI
DELENG16236,STATE TIMES,RAJ DALUJA,DEL,DELHI
DELHIN04006,SURAJ TIMES,VIMAL PRAKASHAN,DEL,DELHI
DELHIN28494,AAM AWAZ TIMES,ASIF KHAN,DEL,DELHI
DELENG09629,THE TIMES NEWSDAY,MOHD. ASLAM QURESHI,DEL,DELHI
DELHIN15975,ISHAN TIMES,SANJAY RAI,DEL,DELHI
DELENG19016,KHABAR TIMES,NARESH KUMAR,DEL,DELHI
DELHIN27761,BHUMI TIMES,JITENDRA CHATURVEDI,DEL,DELHI
DELHIN12077,SANCHAR TIMES,DEHDANI S.K.JAIN,DEL,DELHI
DELHIN27068,JANBHAWNA TIMES,ADITYA VASHISTHA,DEL,DELHI
DELHIN10270,RASHTRAWADI TIMES,CHANDRA JYOTI PRAKASHAN PVT LTD.,DEL,DELHI
DELURD02434,RASHTRAWADI TIMES,CHANDRA JYOTI PRAKASHAN PRIVATE LIMITED,DEL,DELHI
DELENG03720,LAYKA TIMES,S M ASIF,DEL,DELHI
DELENG17771,ORIENTAL TIMES,M.J. ANSARI,DEL,DELHI
DELENG17844,THE TIMES OF UNIVERSE,SATISH KUMAR,DEL,DELHI
DELBIL06052,VISHWA KARMYOGI TIMES,M.N.P. PUBLICATION,DEL,DELHI
DELENG19316,JAHANABAD TIMES,SHYAM SHARMA,DEL,DELHI
DELHIN14897,NITYA SHAKTI TIMES,AMAR KUMAR,DEL,DELHI
DELHIN16142,BPN TIMES,B.S. BAGHEL,DEL,DELHI
DELBIL08099,THE CAPITAL SMALL NEWS PAPER TIMES,CAPITAL SMALL NEWS PAPER ASSOCIATION,DEL,DELHI
DELHIN27692,DAINIK SAVERA TIMES,SHITAL KUMAR VIJ,DEL,DELHI
DELHIN27349,NAVLOK TIMES,NAVLOK TIMES SAHYOGI PRAKASHAN PVT.LTD,DEL,DELHI
DELURD02750,SARVHARA TIMES,M/S. PRELUDE MEDIA AND COMMUNICATION PVT. LTD.,DEL,DELHI
DELHIN15911,TANUL TIMES,SUNIL KUMAR,DEL,DELHI
DELHIN15563,JAGDISH TIMES,JAGDISH KUMAR RATHORE,DEL,DELHI
DELHIN15849,NAMASKAR TIMES,NEELAM VASHIST,DEL,DELHI
DELURD02896,JASARAT TIMES,SYED AFZAL HUSAIN,DEL,DELHI
DELHIN13888,DESHWAL TIMES,MAHFUJ ALI DESHWAL,DEL,DELHI
DELHIN15038,RASHTRIYA PARAMHANS TIMES,POONAM SHARMA,DEL,DELHI
DELURD02609,ITEHAD TIMES,S.M. FAISAL,DEL,DELHI
DELHIN15737,TIMES NEWS,SANJAY SHARMA,DEL,DELHI
DELHIN15899,THE MAYOR TIMES,AQUIL AHMAD,DEL,DELHI
DELHIN16161,MAHANAGAR VANSH TIMES,SMT.SUDESH KUMARI,DEL,DELHI
DELHIN27318,MAHANAGAR TIMES,GOPAL SHARMA,DEL,DELHI
DELHIN07689,KUBER TIMES,KUBER MEDIA LTD.,DEL,DELHI
DELHIN08855,AL-FAHAD TIMES,HAMOOD AHMED SIDDIQUI,DEL,DELHI
DELURD03056,THE HERALD TIMES,MOHAMMAD ASLAM QURESHI,DEL,DELHI
DELENG00396,BAHUJAN TIMES,KANSHI RAM,DEL,DELHI
DELHIN28210,SARKAR TIMES,RAJBAHADUR JAIN (JAINI SAHAB),DEL,DELHI
DELHIN28507,BAHUJAN TIMES,KANSHI RAM,DEL,DELHI
DELENG18940,NAGAR MIRROR TIMES,PREETI SHARMA,DEL,DELHI
DELHIN28761,MILAP TIMES,PRADEEP KUMAR,DEL,DELHI
DELENG11950,THE INDUS TIMES,VIJAY KUMAR AGGARWAL,DEL,DELHI
DELENG12011,RASHTRAWADI TIMES,CHANDRA JYOTI PRAKASHAN PVT LTD.,DEL,DELHI
DELENG13571,AROUND THE TIMES,ASHOK BEDI,DEL,DELHI
DELHIN11911,SATYEN TIMES,SATYENDRA KUMAR CHAUDHARY,DEL,DELHI
DELENG13318,TIMES DAY,MANISH SARAF,DEL,DELHI
DELENG13590,HIMACHAL TIMES,PETROLEUM & ENERGY PUBLICATIONS PVT.LTD.,DEL,DELHI
DELHIN12511,PURTHIKA TIMES,NEHA GALHOTRA,DEL,DELHI
DELHIN12618,BABYIAN TIMES,MANJU GUPTA,DEL,DELHI
